Timestamp,Load
02/08/2022 7:00,729
02/08/2022 8:00,817
02/08/2022 9:00,818
02/08/2022 10:00,857
02/08/2022 11:00,847
02/08/2022 12:00,848
02/08/2022 13:00,869
02/08/2022 14:00,861
02/08/2022 15:00,847
02/08/2022 16:00,793
02/08/2022 17:00,791
02/08/2022 18:00,771
02/08/2022 19:00,747
02/08/2022 20:00,731
02/08/2022 21:00,711
02/08/2022 22:00,692
02/08/2022 23:00,661
02/09/2022 0:00,657
02/09/2022 1:00,636
02/09/2022 2:00,633
02/09/2022 3:00,620
02/09/2022 4:00,623
02/09/2022 5:00,638
02/09/2022 6:00,654
02/09/2022 7:00,735
02/09/2022 8:00,802
02/09/2022 9:00,851
02/09/2022 10:00,856
02/09/2022 11:00,827
02/09/2022 12:00,840
02/09/2022 13:00,858
02/09/2022 14:00,854
02/09/2022 15:00,843
02/09/2022 16:00,814
02/09/2022 17:00,792
02/09/2022 18:00,771
02/09/2022 19:00,751
02/09/2022 20:00,740
02/09/2022 21:00,733
02/09/2022 22:00,707
02/09/2022 23:00,689
02/10/2022 0:00,663
02/10/2022 1:00,649
02/10/2022 2:00,639
02/10/2022 3:00,635
02/10/2022 4:00,625
02/10/2022 5:00,640
02/10/2022 6:00,668
02/10/2022 7:00,736
02/10/2022 8:00,808
02/10/2022 9:00,823
02/10/2022 10:00,839
02/10/2022 11:00,816
02/10/2022 12:00,825
02/10/2022 13:00,835
02/10/2022 14:00,821
02/10/2022 15:00,820
02/10/2022 16:00,792
02/10/2022 17:00,781
02/10/2022 18:00,757
02/10/2022 19:00,739
02/10/2022 20:00,733
02/10/2022 21:00,716
02/10/2022 22:00,692
02/10/2022 23:00,674
02/11/2022 0:00,659
02/11/2022 1:00,649
02/11/2022 2:00,641
02/11/2022 3:00,632
02/11/2022 4:00,641
02/11/2022 5:00,647
02/11/2022 6:00,667
02/11/2022 7:00,734
02/11/2022 8:00,812
02/11/2022 9:00,836
02/11/2022 10:00,842
02/11/2022 11:00,829
02/11/2022 12:00,842
02/11/2022 13:00,873
02/11/2022 14:00,858
02/11/2022 15:00,833
02/11/2022 16:00,802
02/11/2022 17:00,791
02/11/2022 18:00,754
02/11/2022 19:00,740
02/11/2022 20:00,727
02/11/2022 21:00,713
02/11/2022 22:00,687
02/11/2022 23:00,667
02/12/2022 0:00,642
02/12/2022 1:00,633
02/12/2022 2:00,623
02/12/2022 3:00,614
02/12/2022 4:00,613
02/12/2022 5:00,617
02/12/2022 6:00,634
02/12/2022 7:00,675
02/12/2022 8:00,744
02/12/2022 9:00,784
02/12/2022 10:00,804
02/12/2022 11:00,773
02/12/2022 12:00,786
02/12/2022 13:00,796
02/12/2022 14:00,796
02/12/2022 15:00,770
02/12/2022 16:00,743
02/12/2022 17:00,734
02/12/2022 18:00,728
02/12/2022 19:00,707
02/12/2022 20:00,686
02/12/2022 21:00,674
02/12/2022 22:00,660
02/12/2022 23:00,640
02/13/2022 00:00,619
02/13/2022 01:00,601
02/13/2022 02:00,596
02/13/2022 03:00,584
02/13/2022 04:00,578
02/13/2022 05:00,572
02/13/2022 06:00,566
02/13/2022 07:00,591
02/13/2022 08:00,628
02/13/2022 09:00,658
02/13/2022 10:00,680
02/13/2022 11:00,676
02/13/2022 12:00,686
02/13/2022 13:00,695
02/13/2022 14:00,689
02/13/2022 15:00,672
02/13/2022 16:00,667
02/13/2022 17:00,690
02/13/2022 18:00,687
02/13/2022 19:00,672
02/13/2022 20:00,668
